timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life,timeline,RMS,RollingMean,RollingSTD,RMS_Diff,EMA,Predicted_RUL,Actual_RUL
1223,4.458,85.62,137.94,1173.03,47.84,Warning,90,1195,3.81,3.449,0.07,0.085,3.614,88.03,90.39
1224,4.241,83.81,135.31,1200.61,46.57,Warning,90,1196,3.691,3.33,0.082,0.122,3.434,90.66,89.91
1225,3.956,90.49,140.33,1169.65,44.5,Warning,90,1197,3.371,3.062,0.092,0.083,3.212,91.68,89.6
1226,4.357,84.02,135.98,1167.17,46.14,Warning,89,1198,3.61,3.419,0.081,0.1,3.476,86.45,90.93
1227,4.319,85.56,138.54,1173.33,45.64,Warning,89,1199,3.667,3.413,0.096,0.109,3.501,90.97,89.63
1228,4.445,88.79,135.85,1133.8,43.14,Warning,89,1200,3.827,3.404,0.09,0.108,3.647,89.54,86.31
1229,4.205,83.61,137.31,1156.23,42.14,Warning,89,1201,3.648,3.227,0.1,0.121,3.442,86.92,89.68
1230,4.169,88.86,138.71,1150.42,42.03,Warning,89,1202,3.42,3.21,0.098,0.097,3.37,90.97,92.61
1231,4.484,84.17,133.12,1219.49,49.73,Warning,89,1203,3.821,3.447,0.096,0.101,3.628,91.68,89.67
1232,4.185,85.81,140.95,1173.11,45.33,Warning,89,1204,3.604,3.25,0.088,0.052,3.372,91.29,88.22
1233,4.274,84.04,141.99,1173.91,46.59,Warning,89,1205,3.547,3.327,0.084,0.099,3.437,87.96,90.7
1234,4.103,91.1,140.45,1158.99,46.79,Warning,89,1206,3.415,3.174,0.085,0.124,3.322,90.35,87.82
1235,4.393,90.87,142.0,1157.86,46.3,Warning,88,1207,3.763,3.447,0.098,0.12,3.553,89.93,87.23
1236,4.227,86.03,138.8,1118.21,46.72,Warning,88,1208,3.455,3.406,0.102,0.1,3.424,88.91,86.82
1237,4.363,86.36,138.76,1164.14,41.96,Warning,88,1209,3.711,3.41,0.088,0.1,3.58,86.94,88.45
1238,4.498,86.54,139.7,1157.04,47.59,Warning,88,1210,3.81,3.56,0.086,0.091,3.671,87.09,89.24
1239,4.017,86.77,137.69,1132.72,43.67,Warning,88,1211,3.386,3.131,0.073,0.109,3.308,88.84,89.62
1240,4.479,89.87,144.7,1146.67,43.32,Warning,88,1212,3.846,3.522,0.095,0.132,3.628,89.28,86.04
1241,4.606,85.96,138.18,1150.33,43.5,Warning,88,1213,3.879,3.572,0.073,0.092,3.809,90.21,89.85
1242,4.494,91.41,133.8,1128.1,43.17,Warning,88,1214,3.796,3.493,0.083,0.107,3.642,85.83,83.65
1243,4.236,85.47,138.39,1130.46,43.88,Warning,87,1215,3.544,3.299,0.076,0.091,3.379,86.54,85.27
1244,4.466,87.87,138.94,1138.61,45.81,Warning,87,1216,3.831,3.489,0.103,0.111,3.654,87.4,88.35
1245,4.264,85.73,140.21,1166.95,46.11,Warning,87,1217,3.679,3.269,0.077,0.108,3.425,97.13,88.03
1246,4.353,85.61,137.73,1159.0,45.26,Warning,87,1218,3.677,3.384,0.101,0.125,3.536,82.98,88.08
1247,4.552,90.34,141.39,1193.66,45.15,Warning,87,1219,3.901,3.523,0.09,0.125,3.664,84.42,87.19
1248,4.34,88.56,137.85,1200.91,42.21,Warning,87,1220,3.752,3.355,0.069,0.108,3.505,83.67,83.64
1249,4.369,89.4,140.97,1159.22,46.12,Warning,87,1221,3.712,3.351,0.073,0.102,3.532,89.55,88.51
1250,4.445,86.28,135.09,1167.95,46.24,Warning,87,1222,3.659,3.434,0.081,0.107,3.568,86.89,86.58
1251,4.356,85.21,137.33,1130.49,45.94,Warning,86,1223,3.731,3.367,0.103,0.1,3.59,84.07,81.95
1252,4.426,87.64,139.37,1141.29,45.04,Warning,86,1224,3.737,3.44,0.096,0.108,3.609,85.3,85.32
1253,4.242,86.11,129.32,1142.44,44.96,Warning,86,1225,3.634,3.298,0.091,0.073,3.434,80.96,83.58
1254,4.36,90.25,140.41,1157.51,45.11,Warning,86,1226,3.67,3.379,0.092,0.085,3.555,84.83,87.65
1255,4.5,82.9,137.57,1135.51,41.18,Warning,86,1227,3.773,3.608,0.094,0.134,3.678,83.77,85.24
1256,4.458,88.19,137.59,1119.0,52.42,Warning,86,1228,3.782,3.464,0.089,0.102,3.616,89.86,85.75
1257,4.25,86.72,137.95,1192.2,47.78,Warning,86,1229,3.618,3.264,0.076,0.106,3.456,84.88,85.04
1258,4.321,87.08,132.21,1128.92,43.85,Warning,86,1230,3.733,3.338,0.09,0.109,3.552,89.79,85.88
1259,4.338,85.5,138.65,1145.45,46.46,Warning,86,1231,3.708,3.407,0.1,0.134,3.519,89.3,85.3
1260,4.54,89.83,142.41,1158.5,43.79,Warning,85,1232,3.789,3.54,0.103,0.101,3.709,87.53,84.43
1261,4.558,79.93,135.73,1133.11,43.48,Warning,85,1233,3.891,3.567,0.092,0.115,3.654,81.35,85.79
1262,4.327,83.29,142.33,1190.73,48.72,Warning,85,1234,3.687,3.4,0.102,0.096,3.549,85.83,86.83
1263,4.427,90.48,140.1,1118.6,48.51,Warning,85,1235,3.716,3.503,0.087,0.124,3.631,86.29,86.02
1264,4.458,82.23,139.8,1127.65,45.71,Warning,85,1236,3.732,3.43,0.104,0.122,3.611,85.55,84.5
1265,4.478,85.59,142.44,1149.07,44.43,Warning,85,1237,3.807,3.469,0.091,0.098,3.646,88.65,83.56
1266,4.397,88.45,138.17,1166.86,46.59,Warning,85,1238,3.792,3.405,0.079,0.102,3.523,86.69,82.68
1267,4.695,90.56,139.53,1176.78,41.79,Warning,85,1239,4.117,3.638,0.087,0.079,3.822,81.68,85.2
1268,4.352,84.65,137.09,1160.59,42.59,Warning,84,1240,3.662,3.421,0.114,0.114,3.488,82.9,84.06
1269,4.378,89.62,140.17,1177.5,44.73,Warning,84,1241,3.788,3.408,0.079,0.139,3.473,81.78,82.75
1270,4.723,91.9,144.02,1146.38,50.78,Warning,84,1242,4.033,3.723,0.09,0.106,3.816,83.37,85.22
1271,4.469,87.32,144.08,1080.33,46.58,Warning,84,1243,3.835,3.532,0.088,0.11,3.659,88.47,83.4
1272,4.46,91.62,133.19,1137.1,48.7,Warning,84,1244,3.846,3.5,0.084,0.094,3.589,88.64,82.74
1273,4.442,85.56,142.11,1140.73,45.28,Warning,84,1245,3.692,3.4,0.089,0.087,3.682,77.82,82.4
1274,4.435,86.55,136.28,1130.1,43.33,Warning,84,1246,3.755,3.537,0.089,0.125,3.613,87.34,78.4
1275,4.398,90.75,137.89,1197.96,48.8,Warning,84,1247,3.715,3.41,0.079,0.098,3.513,85.29,81.09
1276,4.51,89.07,134.64,1192.5,46.68,Warning,83,1248,3.871,3.487,0.095,0.124,3.649,89.01,83.09
1277,4.577,88.25,141.4,1111.82,46.38,Warning,83,1249,3.854,3.536,0.106,0.104,3.667,81.92,80.4
1278,4.615,85.8,141.24,1187.35,44.49,Warning,83,1250,3.949,3.558,0.113,0.122,3.73,80.68,82.77
1279,4.404,92.44,135.99,1156.67,45.56,Warning,83,1251,3.738,3.431,0.088,0.121,3.592,84.26,76.93
1280,4.483,83.44,141.62,1190.01,43.58,Warning,83,1252,3.797,3.473,0.101,0.109,3.7,84.24,83.48
1281,4.458,89.64,134.49,1155.13,45.49,Warning,83,1253,3.826,3.47,0.079,0.108,3.568,77.22,84.45
1282,4.522,88.79,143.62,1136.22,42.51,Warning,83,1254,3.84,3.513,0.081,0.107,3.638,77.49,82.12
1283,4.319,88.22,137.76,1180.49,49.2,Warning,83,1255,3.705,3.307,0.104,0.132,3.499,86.97,81.9
1284,4.234,85.76,144.93,1115.27,45.69,Warning,83,1256,3.601,3.282,0.085,0.109,3.407,78.73,83.43
1285,4.589,89.85,137.33,1121.12,45.09,Warning,82,1257,3.979,3.605,0.096,0.122,3.734,82.36,83.32
1286,4.397,84.16,141.94,1183.19,43.27,Warning,82,1258,3.779,3.497,0.089,0.096,3.566,80.35,80.77
1287,4.517,83.71,135.46,1152.58,45.7,Warning,82,1259,3.857,3.598,0.09,0.118,3.62,84.3,80.95
1288,4.476,87.47,142.9,1119.2,40.74,Warning,82,1260,3.794,3.51,0.091,0.127,3.643,80.31,77.35
1289,4.442,90.33,138.64,1152.51,46.71,Warning,82,1261,3.725,3.49,0.106,0.106,3.553,81.8,77.55
1290,4.513,88.91,144.86,1146.8,46.7,Warning,82,1262,3.793,3.506,0.074,0.106,3.643,82.9,80.75
1291,4.485,86.97,138.86,1153.51,45.91,Warning,82,1263,3.85,3.493,0.086,0.106,3.604,80.92,86.06
1292,4.368,87.12,138.7,1145.17,45.11,Warning,82,1264,3.727,3.339,0.1,0.119,3.488,75.19,80.05
1293,4.451,94.29,141.51,1106.01,44.34,Warning,81,1265,3.781,3.482,0.076,0.107,3.577,77.69,81.52
1294,4.575,89.96,141.62,1138.62,47.45,Warning,81,1266,3.904,3.574,0.084,0.102,3.709,88.32,81.6
1295,4.412,85.8,138.43,1205.33,45.01,Warning,81,1267,3.796,3.426,0.092,0.121,3.551,79.08,84.32
1296,4.606,89.88,142.29,1162.24,50.35,Warning,81,1268,3.917,3.616,0.075,0.097,3.683,84.82,75.89
1297,4.442,80.44,137.45,1138.33,48.97,Warning,81,1269,3.796,3.431,0.1,0.11,3.6,77.39,79.02
1298,4.393,88.06,140.19,1189.05,46.79,Warning,81,1270,3.599,3.437,0.075,0.095,3.526,79.01,78.25
1299,4.519,84.43,141.04,1206.22,43.04,Warning,81,1271,3.827,3.424,0.087,0.119,3.689,81.23,82.78
1300,4.803,92.26,138.42,1113.87,45.09,Warning,81,1272,4.035,3.764,0.078,0.109,3.924,80.7,79.11
1301,4.641,83.3,139.02,1148.96,46.03,Warning,80,1273,3.954,3.644,0.09,0.104,3.743,78.17,81.58
1302,4.425,90.14,140.07,1136.82,47.38,Warning,80,1274,3.725,3.477,0.092,0.101,3.605,81.64,82.32
1303,4.621,89.27,136.65,1210.91,42.95,Warning,80,1275,3.975,3.622,0.078,0.108,3.74,83.92,78.57
1304,4.476,82.22,145.25,1122.79,46.77,Warning,80,1276,3.8,3.487,0.098,0.135,3.636,81.97,80.66
1305,4.632,86.92,143.29,1177.16,48.45,Warning,80,1277,3.904,3.606,0.093,0.09,3.816,79.96,80.57
1306,4.443,84.78,138.26,1154.73,47.57,Warning,80,1278,3.785,3.479,0.087,0.118,3.658,82.11,81.62
1307,4.55,84.36,136.96,1160.47,46.08,Warning,80,1279,3.889,3.616,0.098,0.129,3.689,77.58,79.88
1308,4.421,92.04,142.48,1161.96,48.85,Warning,80,1280,3.657,3.472,0.077,0.111,3.569,81.99,80.46
1309,4.681,86.66,142.25,1152.86,42.55,Warning,80,1281,3.933,3.645,0.102,0.118,3.745,79.58,84.04
1310,4.536,87.36,141.61,1167.73,45.16,Warning,79,1282,3.881,3.525,0.098,0.113,3.693,76.72,77.36
1311,4.638,88.0,141.01,1140.84,48.16,Warning,79,1283,3.912,3.612,0.098,0.129,3.736,84.88,79.63
1312,4.402,89.14,139.02,1159.2,46.1,Warning,79,1284,3.745,3.397,0.1,0.094,3.521,80.1,82.21
1313,4.488,89.99,143.4,1168.57,45.53,Warning,79,1285,3.76,3.412,0.088,0.129,3.59,81.1,77.1
1314,4.545,90.03,138.22,1152.31,45.32,Warning,79,1286,3.899,3.555,0.091,0.135,3.708,76.93,78.83
1315,4.526,88.48,147.78,1157.17,41.77,Warning,79,1287,3.82,3.453,0.087,0.082,3.631,74.44,79.77
1316,4.538,89.06,139.91,1112.89,47.4,Warning,79,1288,3.953,3.556,0.086,0.09,3.639,80.36,81.15
1317,4.571,90.32,142.36,1160.26,44.84,Warning,79,1289,3.894,3.531,0.091,0.117,3.77,75.07,79.96
1318,4.72,90.24,142.75,1162.14,49.16,Warning,78,1290,3.958,3.626,0.091,0.079,3.872,81.66,77.13
1319,4.501,88.18,140.43,1150.48,47.55,Warning,78,1291,3.817,3.549,0.095,0.103,3.699,73.93,77.82
1320,4.664,86.57,141.21,1160.73,44.45,Warning,78,1292,3.961,3.632,0.085,0.146,3.747,81.01,77.21
1321,4.42,88.66,142.25,1170.01,49.8,Warning,78,1293,3.904,3.458,0.084,0.119,3.57,80.78,75.41
1322,4.837,90.56,135.26,1129.12,48.17,Warning,78,1294,4.17,3.722,0.098,0.083,3.914,81.34,76.9
1323,4.374,88.81,138.52,1162.44,44.45,Warning,78,1295,3.679,3.331,0.093,0.11,3.495,78.58,80.05
1324,4.532,89.13,141.16,1116.44,50.94,Warning,78,1296,3.829,3.561,0.099,0.11,3.695,78.74,75.16
1325,4.52,86.95,138.97,1113.8,48.91,Warning,78,1297,3.922,3.565,0.104,0.107,3.636,75.66,79.29
1326,4.59,88.31,144.26,1156.37,44.6,Warning,77,1298,3.867,3.607,0.102,0.121,3.794,81.91,77.88
1327,4.464,85.25,139.23,1164.93,50.49,Warning,77,1299,3.815,3.529,0.089,0.122,3.649,71.06,76.17
1328,4.681,89.23,136.82,1085.2,45.68,Warning,77,1300,3.975,3.616,0.093,0.12,3.818,69.93,74.37
1329,4.533,89.99,141.89,1157.6,45.66,Warning,77,1301,3.837,3.507,0.099,0.099,3.706,77.62,76.91
1330,4.494,85.19,138.49,1137.4,41.31,Warning,77,1302,3.81,3.542,0.097,0.105,3.642,75.33,77.3
1331,4.76,91.02,142.01,1133.18,48.19,Warning,77,1303,3.962,3.703,0.097,0.124,3.882,77.88,76.61
1332,4.642,86.24,137.93,1146.89,46.94,Warning,77,1304,3.854,3.639,0.099,0.112,3.855,74.95,76.28
1333,4.533,88.45,139.49,1110.03,45.37,Warning,77,1305,3.848,3.585,0.114,0.133,3.641,74.91,76.68
1334,4.797,88.25,136.51,1132.52,48.26,Warning,77,1306,4.112,3.734,0.098,0.079,3.89,79.58,75.33
1335,4.485,84.01,145.28,1126.9,47.14,Warning,76,1307,3.842,3.559,0.09,0.105,3.64,79.85,75.66
1336,4.473,84.85,136.86,1166.36,45.92,Warning,76,1308,3.772,3.46,0.093,0.11,3.612,80.05,79.08
1337,4.397,89.54,138.21,1138.39,47.33,Warning,76,1309,3.727,3.439,0.099,0.118,3.536,74.11,73.12
1338,4.49,93.65,138.18,1114.62,47.37,Warning,76,1310,3.811,3.494,0.106,0.122,3.616,74.73,74.99
1339,4.7,87.99,135.19,1143.09,43.3,Warning,76,1311,4.104,3.627,0.09,0.118,3.795,75.13,76.84
1340,4.781,90.7,145.02,1117.98,47.4,Warning,76,1312,4.072,3.743,0.106,0.111,3.856,77.6,72.44
1341,4.572,88.46,137.84,1170.43,44.38,Warning,76,1313,3.879,3.578,0.106,0.114,3.741,78.1,76.25
1342,4.472,85.23,140.93,1130.28,48.76,Warning,76,1314,3.838,3.481,0.08,0.122,3.582,73.72,74.04
1343,4.588,91.77,140.61,1132.62,43.4,Warning,75,1315,3.927,3.547,0.093,0.109,3.75,74.53,74.88
1344,4.666,94.13,143.31,1141.33,46.78,Warning,75,1316,3.94,3.601,0.087,0.103,3.806,71.79,77.67
1345,4.7,88.93,140.66,1129.47,47.39,Warning,75,1317,4.049,3.638,0.077,0.125,3.82,71.64,73.53
1346,4.509,87.09,139.7,1136.59,45.38,Warning,75,1318,3.795,3.508,0.094,0.11,3.699,76.52,71.82
1347,4.678,90.43,139.39,1105.72,46.85,Warning,75,1319,3.976,3.604,0.078,0.113,3.78,73.75,74.83
1348,4.485,87.85,142.3,1134.2,43.17,Warning,75,1320,3.789,3.455,0.095,0.119,3.566,77.28,72.78
1349,4.807,88.84,136.98,1114.25,47.63,Warning,75,1321,4.066,3.746,0.109,0.104,3.896,79.26,75.54
1350,4.43,90.24,137.25,1177.82,45.07,Warning,75,1322,3.914,3.514,0.084,0.115,3.618,77.35,75.88
1351,4.775,88.69,139.65,1133.83,48.79,Warning,74,1323,4.077,3.736,0.1,0.084,3.88,74.66,77.34
1352,4.444,92.91,140.99,1154.57,50.61,Warning,74,1324,3.805,3.482,0.095,0.108,3.599,71.85,73.91
1353,4.35,90.11,140.41,1133.79,47.42,Warning,74,1325,3.626,3.47,0.092,0.113,3.485,74.07,76.77
1354,4.757,91.2,142.43,1133.09,43.76,Warning,74,1326,4.033,3.701,0.103,0.12,3.918,77.59,73.09
1355,4.42,92.54,144.89,1107.74,50.29,Warning,74,1327,3.776,3.454,0.109,0.136,3.606,75.42,75.23
1356,4.589,88.96,138.12,1133.42,46.18,Warning,74,1328,3.869,3.585,0.09,0.123,3.652,73.66,74.26
1357,4.603,88.69,136.08,1150.51,48.43,Warning,74,1329,3.937,3.632,0.095,0.123,3.735,76.06,70.85
1358,4.535,93.11,133.47,1137.95,49.61,Warning,74,1330,3.85,3.521,0.094,0.11,3.675,71.95,76.22
1359,4.816,88.83,136.71,1128.2,46.64,Warning,74,1331,4.119,3.716,0.085,0.123,3.939,72.14,71.33
1360,5.042,91.14,140.08,1162.88,46.79,Warning,73,1332,4.329,3.939,0.094,0.114,4.026,78.81,71.12
1361,4.487,88.67,138.02,1139.71,48.59,Warning,73,1333,3.864,3.532,0.09,0.117,3.651,67.73,74.14
1362,4.478,94.32,139.7,1136.23,45.4,Warning,73,1334,3.775,3.584,0.102,0.093,3.687,76.58,72.44
1363,4.692,89.2,146.85,1120.79,47.44,Warning,73,1335,3.967,3.602,0.115,0.098,3.809,67.78,72.2
1364,4.708,87.2,142.71,1133.82,49.69,Warning,73,1336,4.07,3.649,0.094,0.119,3.838,73.04,73.38
1365,4.631,89.57,144.85,1156.55,48.69,Warning,73,1337,3.973,3.606,0.096,0.1,3.802,64.65,72.83
1366,4.799,85.89,142.17,1123.23,46.36,Warning,73,1338,4.126,3.751,0.073,0.102,3.926,74.35,76.5
1367,4.867,88.46,148.5,1140.71,45.07,Warning,73,1339,4.105,3.706,0.109,0.141,3.902,72.32,73.19
1368,4.552,84.95,140.37,1131.92,46.35,Warning,72,1340,3.88,3.608,0.09,0.119,3.716,73.66,70.77
1369,4.682,90.73,137.63,1171.39,50.37,Warning,72,1341,3.944,3.66,0.1,0.109,3.812,72.49,69.06
1370,4.728,86.63,143.85,1122.87,46.89,Warning,72,1342,4.087,3.708,0.083,0.102,3.806,73.18,72.72
1371,4.574,86.48,141.89,1134.95,52.01,Warning,72,1343,3.89,3.64,0.082,0.093,3.66,75.57,75.51
1372,4.584,88.27,137.56,1094.06,48.86,Warning,72,1344,3.908,3.576,0.08,0.142,3.693,73.6,69.09
1373,4.657,90.17,142.06,1143.07,48.38,Warning,72,1345,3.902,3.64,0.095,0.121,3.775,68.18,69.36
1374,4.417,91.5,143.58,1160.14,47.99,Warning,72,1346,3.648,3.404,0.095,0.119,3.569,73.11,72.02
1375,4.699,87.88,144.06,1128.13,44.4,Warning,72,1347,3.956,3.651,0.104,0.117,3.799,68.25,73.57
1376,4.609,89.25,145.57,1151.47,43.77,Warning,71,1348,3.829,3.592,0.082,0.127,3.735,71.5,69.59
1377,4.899,96.63,140.3,1147.43,47.58,Warning,71,1349,4.151,3.788,0.083,0.101,3.984,69.44,65.84
1378,4.746,89.44,145.2,1147.78,44.13,Warning,71,1350,3.923,3.673,0.088,0.132,3.844,74.4,68.35
1379,4.811,91.36,135.12,1171.37,47.61,Warning,71,1351,4.109,3.718,0.107,0.1,3.93,73.46,69.05
1380,4.936,90.16,143.15,1099.97,52.08,Warning,71,1352,4.134,3.891,0.084,0.109,4.03,74.08,68.46
1381,4.831,92.21,138.39,1177.97,44.23,Warning,71,1353,4.075,3.787,0.085,0.122,3.923,70.44,72.66
1382,4.675,90.2,144.65,1157.62,49.19,Warning,71,1354,3.916,3.667,0.085,0.099,3.784,68.29,72.58
1383,4.803,84.88,138.75,1101.21,46.46,Warning,71,1355,4.105,3.737,0.088,0.138,3.798,74.71,69.91
1384,4.698,88.34,145.87,1106.78,47.52,Warning,71,1356,4.02,3.6,0.085,0.116,3.77,68.55,70.3
1385,4.788,88.82,144.5,1112.46,44.76,Critical,70,1357,4.166,3.708,0.081,0.092,3.921,68.98,69.49
1386,4.693,92.23,140.74,1195.85,47.82,Critical,70,1358,4.042,3.693,0.094,0.11,3.815,71.53,68.85
1387,4.735,92.81,147.5,1158.46,51.65,Critical,70,1359,3.993,3.721,0.108,0.105,3.816,75.21,68.05
1388,4.557,93.56,144.9,1147.75,47.47,Critical,70,1360,3.852,3.566,0.11,0.122,3.778,67.31,69.96
1389,4.675,87.05,140.86,1147.23,48.74,Critical,70,1361,4.082,3.665,0.106,0.12,3.854,77.2,71.06
1390,4.603,88.41,142.18,1148.06,49.14,Critical,70,1362,3.936,3.591,0.088,0.125,3.803,73.06,71.07
1391,4.849,88.87,139.83,1117.81,47.34,Critical,70,1363,4.101,3.831,0.09,0.107,4.005,68.65,70.31
1392,4.782,86.98,145.07,1152.28,51.07,Critical,70,1364,4.031,3.734,0.095,0.123,3.815,70.33,67.15
1393,4.773,84.52,135.83,1156.66,46.45,Critical,69,1365,4.008,3.774,0.098,0.132,3.859,77.04,67.79
1394,4.942,89.71,136.43,1148.12,48.37,Critical,69,1366,4.148,3.818,0.094,0.125,3.904,72.16,68.01
1395,4.575,92.23,141.34,1166.3,48.66,Critical,69,1367,3.889,3.562,0.1,0.113,3.672,70.83,68.71
1396,4.742,92.62,141.08,1136.13,46.39,Critical,69,1368,4.052,3.713,0.104,0.111,3.823,71.38,69.5
1397,4.631,93.19,136.34,1155.21,44.94,Critical,69,1369,4.031,3.55,0.106,0.118,3.736,69.56,70.26
1398,4.634,87.9,143.4,1092.77,46.46,Critical,69,1370,4.091,3.576,0.106,0.111,3.774,70.96,71.26
1399,4.721,94.93,139.7,1141.16,48.3,Critical,69,1371,3.957,3.671,0.097,0.113,3.922,66.48,71.36
1400,4.85,89.95,138.89,1115.94,46.64,Critical,69,1372,4.033,3.743,0.08,0.14,3.953,71.36,70.18
1401,4.77,93.65,139.67,1137.67,49.44,Critical,68,1373,3.988,3.844,0.095,0.122,3.914,70.74,68.08
1402,4.768,86.26,139.85,1147.78,48.79,Critical,68,1374,4.114,3.714,0.081,0.136,3.92,70.69,67.67
1403,4.88,98.61,141.88,1101.91,46.55,Critical,68,1375,4.179,3.742,0.097,0.126,4.014,71.93,69.73
1404,4.498,92.36,143.66,1140.95,44.05,Critical,68,1376,3.784,3.462,0.075,0.12,3.611,75.88,67.66
1405,4.915,86.16,139.97,1136.82,45.87,Critical,68,1377,4.157,3.825,0.093,0.148,3.996,69.44,69.08
1406,4.836,89.89,140.61,1138.42,50.43,Critical,68,1378,4.167,3.762,0.103,0.118,3.919,66.58,67.64
1407,4.926,90.35,142.0,1097.92,47.23,Critical,68,1379,4.175,3.809,0.096,0.114,3.993,68.36,66.09
1408,4.72,90.33,145.16,1140.37,46.47,Critical,68,1380,4.032,3.75,0.105,0.129,3.852,72.32,70.15
1409,4.838,92.83,138.38,1096.24,48.29,Critical,68,1381,4.116,3.752,0.104,0.093,3.897,66.55,64.73
1410,4.952,86.78,139.87,1156.35,49.38,Critical,67,1382,4.154,3.89,0.098,0.156,4.027,66.58,65.29
1411,4.686,88.14,145.76,1133.95,49.22,Critical,67,1383,4.059,3.561,0.108,0.122,3.813,64.51,65.49
1412,4.836,96.18,144.67,1164.99,47.58,Critical,67,1384,4.081,3.741,0.091,0.09,3.888,65.32,66.65
1413,4.796,91.15,141.64,1118.66,43.7,Critical,67,1385,4.048,3.702,0.1,0.135,3.922,69.27,66.73
1414,4.72,88.39,137.17,1157.85,47.65,Critical,67,1386,3.95,3.649,0.087,0.122,3.866,65.96,62.49
1415,4.762,89.89,141.04,1117.21,48.53,Critical,67,1387,4.051,3.713,0.1,0.115,3.838,71.14,68.12
1416,4.887,93.37,143.3,1155.96,44.6,Critical,67,1388,4.164,3.805,0.113,0.135,3.933,68.12,67.34
1417,4.845,87.77,142.82,1126.9,48.71,Critical,67,1389,4.082,3.756,0.108,0.106,3.885,66.85,65.46
1418,4.686,90.6,137.24,1107.25,52.63,Critical,66,1390,4.006,3.625,0.1,0.13,3.835,65.62,67.95
1419,4.55,87.72,142.26,1140.54,46.12,Critical,66,1391,3.88,3.524,0.093,0.137,3.722,63.01,63.89
1420,4.748,90.31,139.81,1158.17,48.91,Critical,66,1392,4.056,3.653,0.108,0.08,3.879,68.8,65.14
1421,4.953,90.24,141.99,1140.49,55.17,Critical,66,1393,4.277,3.891,0.087,0.124,3.979,68.47,66.28
1422,4.668,90.62,139.27,1135.63,46.29,Critical,66,1394,3.969,3.671,0.096,0.116,3.789,68.09,63.79
1423,4.836,93.73,143.55,1133.14,49.6,Critical,66,1395,4.133,3.802,0.076,0.099,3.957,61.48,66.8
1424,4.765,87.97,142.89,1136.58,52.86,Critical,66,1396,4.019,3.774,0.1,0.112,3.892,67.7,66.07
1425,4.842,88.99,139.38,1150.39,47.74,Critical,66,1397,4.112,3.788,0.099,0.101,3.973,66.36,65.59
1426,4.864,91.09,144.18,1144.7,49.83,Critical,65,1398,4.202,3.829,0.095,0.106,4.007,64.29,64.05
1427,4.607,91.37,142.34,1093.22,49.27,Critical,65,1399,3.891,3.701,0.091,0.116,3.697,68.83,64.25
1428,4.731,92.31,137.76,1146.58,52.21,Critical,65,1400,4.05,3.716,0.105,0.148,3.881,66.32,66.81
1429,4.714,92.5,138.9,1121.62,41.52,Critical,65,1401,4.027,3.651,0.108,0.129,3.863,61.75,67.08
1430,5.075,92.49,144.31,1134.89,47.17,Critical,65,1402,4.352,3.898,0.092,0.096,4.083,66.93,66.01
1431,4.831,91.03,136.29,1121.19,46.84,Critical,65,1403,4.073,3.792,0.088,0.114,3.83,64.12,62.82
1432,4.837,88.24,142.28,1126.73,52.04,Critical,65,1404,4.136,3.699,0.084,0.124,3.881,56.09,67.7
1433,4.916,91.94,140.16,1140.89,46.83,Critical,65,1405,4.189,3.798,0.112,0.1,4.031,65.12,64.02
1434,4.853,92.49,146.1,1137.88,46.43,Critical,65,1406,4.128,3.858,0.11,0.137,3.963,67.1,67.32
1435,4.78,87.29,142.22,1109.46,46.09,Critical,64,1407,4.027,3.828,0.098,0.129,3.823,58.47,62.36
1436,5.01,91.54,143.82,1148.21,47.13,Critical,64,1408,4.328,3.882,0.111,0.13,3.987,61.76,60.43
1437,4.98,90.66,135.35,1138.99,47.27,Critical,64,1409,4.159,3.952,0.098,0.119,4.018,59.46,61.39
1438,4.997,89.56,142.12,1078.34,45.57,Critical,64,1410,4.278,3.913,0.114,0.144,4.038,65.42,63.37
1439,5.092,93.63,142.58,1134.31,51.66,Critical,64,1411,4.357,4.034,0.075,0.131,4.104,69.27,67.09
1440,4.851,94.62,147.43,1131.01,53.94,Critical,64,1412,4.122,3.775,0.106,0.119,3.933,68.23,64.04
1441,4.647,91.72,140.01,1150.63,50.05,Critical,64,1413,4.024,3.661,0.108,0.114,3.796,69.91,62.62
1442,5.068,89.45,139.56,1136.26,50.11,Critical,64,1414,4.353,3.915,0.101,0.114,4.046,61.21,62.5
1443,4.918,93.72,137.71,1137.5,45.97,Critical,63,1415,4.212,3.811,0.087,0.136,3.96,62.05,58.56
1444,4.971,92.91,142.16,1090.36,51.23,Critical,63,1416,4.192,3.859,0.12,0.114,4.056,64.69,63.78
1445,4.894,91.82,142.98,1127.1,51.92,Critical,63,1417,4.094,3.858,0.105,0.135,4.009,62.72,59.26
1446,4.854,88.42,139.98,1097.19,47.56,Critical,63,1418,4.096,3.691,0.104,0.158,3.956,62.39,62.89
1447,4.814,91.15,142.08,1107.07,52.33,Critical,63,1419,4.018,3.784,0.096,0.153,3.913,61.92,62.5
1448,4.872,88.08,139.9,1083.33,46.62,Critical,63,1420,4.146,3.812,0.078,0.123,3.969,62.51,61.73
1449,4.821,89.61,140.31,1132.15,53.74,Critical,63,1421,4.061,3.748,0.097,0.114,3.949,55.89,61.94
